id,project_id,repository_id,project_url,name,role
2594,944,20,https://surveybanken.sikt.no/en/study/7ebf77aa-a1ec-4c60-8bed-399928ecab2f/8,Sikt,OWNER
2595,945,20,https://surveybanken.sikt.no/en/study/ed8597c6-ab04-495f-934e-dc698218fc82/5,NSD - Norwegian Centre for Research Data,OWNER
2596,946,20,https://surveybanken.sikt.no/en/study/6917ed01-b5f2-49fb-b54b-0daadeb05830/6,NSD - Norwegian Centre for Research Data,OWNER
2597,947,20,https://surveybanken.sikt.no/en/study/57b5864f-02b3-4697-9898-736b43ed5501/6,NSD - Norwegian Centre for Research Data,OWNER
2598,948,20,https://surveybanken.sikt.no/en/study/d770f542-139f-41bf-bfc1-8ffd26c07358/6,NSD - Norwegian Centre for Research Data,OWNER
2599,949,20,https://surveybanken.sikt.no/en/study/2830de52-879e-4128-80ca-6013799be0b1/7,Sikt,OWNER
2600,950,20,https://surveybanken.sikt.no/en/study/44c85aa9-9a61-4dbc-983c-70aaebc61e83/9,Sikt,OWNER
2601,951,20,https://surveybanken.sikt.no/en/study/1af8b5c0-abb9-4ffe-bfa1-6030075c11ff/3,NSD - Norwegian Centre for Research Data,OWNER
2602,952,20,https://surveybanken.sikt.no/en/study/b29df927-2ce3-4216-acde-8ef2d543e1b4/3,NSD - Norwegian Centre for Research Data,OWNER
2603,953,20,https://surveybanken.sikt.no/en/study/ae9296f8-aebc-4927-8886-6fa5626cd2e3/4,NSD - Norwegian Centre for Research Data,OWNER
2604,954,20,https://surveybanken.sikt.no/en/study/c67eeb38-1a4f-4643-8b39-49c98d8b03d2/4,NSD - Norwegian Centre for Research Data,OWNER
2605,956,20,https://surveybanken.sikt.no/en/study/0e38099f-8c3c-4f17-b6aa-5acdf9272f46/24,Sikt,OWNER
2606,957,20,https://surveybanken.sikt.no/en/study/48d4b770-4132-44bc-b81d-24f57234b3db/6,NSD - Norwegian Centre for Research Data,OWNER
2607,958,20,https://surveybanken.sikt.no/en/study/b7c421fe-18d2-4734-8f07-9093c0d588bc/6,NSD - Norwegian Centre for Research Data,OWNER
2608,959,20,https://surveybanken.sikt.no/en/study/349e7276-fbbf-4203-bde0-01e774461296/6,NSD - Norwegian Centre for Research Data,OWNER
2609,960,20,https://surveybanken.sikt.no/en/study/a3a66379-8f23-481d-bea2-13b52dda6124/9,Sikt,OWNER
2610,961,20,https://surveybanken.sikt.no/en/study/a820d5c9-f57a-484b-9b89-6e3c7e83cb1d/6,NSD - Norwegian Centre for Research Data,OWNER
2611,962,20,https://surveybanken.sikt.no/en/study/4e5166a7-8541-4c50-a257-3b094aa7a6bb/6,NSD - Norwegian Centre for Research Data,OWNER
2612,963,20,https://surveybanken.sikt.no/en/study/d8d63206-56af-4194-ab00-6d348dbfd3f4/6,NSD - Norwegian Centre for Research Data,OWNER
2613,964,20,https://surveybanken.sikt.no/en/study/634cf174-a783-4e36-b354-8d484e24459d/6,NSD - Norwegian Centre for Research Data,OWNER
2614,965,20,https://surveybanken.sikt.no/en/study/26719c87-d1f3-4a14-b3a6-25235b14f1fc/6,NSD - Norwegian Centre for Research Data,OWNER
2615,966,20,https://surveybanken.sikt.no/en/study/3dc3452c-7ef2-41fa-ac47-7d4a28c9ec29/6,NSD - Norwegian Centre for Research Data,OWNER
2616,967,20,https://surveybanken.sikt.no/en/study/a3430615-4742-40a1-8a23-77628490c6a7/11,Sikt,OWNER
2617,968,20,https://surveybanken.sikt.no/en/study/44b283bf-2ce0-4bd5-9778-0ebd57add823/6,NSD - Norwegian Centre for Research Data,OWNER
2618,969,20,https://surveybanken.sikt.no/en/study/91783cf9-d76a-4bb0-a922-b21c67a5c45f/6,NSD - Norwegian Centre for Research Data,OWNER
2619,970,20,https://surveybanken.sikt.no/en/study/7a0d3e21-1617-48bb-914b-c59b1591fccf/8,Sikt,OWNER
2620,971,20,https://surveybanken.sikt.no/en/study/8fe20da3-9cb2-42c5-ad9b-398b7cfd58eb/8,Sikt,OWNER
2621,972,20,https://surveybanken.sikt.no/en/study/50c8d249-f986-422a-9857-868cdaa75417/5,NSD - Norwegian Centre for Research Data,OWNER
2622,973,20,https://surveybanken.sikt.no/en/study/6c096e74-6148-411a-ae92-d118eabf3d6e/6,NSD - Norwegian Centre for Research Data,OWNER
2623,974,20,https://surveybanken.sikt.no/en/study/4cf17acf-3fe1-4e11-9b33-8374006df550/6,NSD - Norwegian Centre for Research Data,OWNER
2624,975,20,https://surveybanken.sikt.no/en/study/37dcad2e-e4b9-4a4b-85ac-043e5dc432a3/8,Sikt,OWNER
2625,976,20,https://surveybanken.sikt.no/en/study/4363c17e-cbf1-4468-9b30-b438a6bfefb0/10,NSD - Norwegian Centre for Research Data,OWNER
2626,977,20,https://surveybanken.sikt.no/en/study/fcf68bd9-a35f-4a0a-8e8a-5b82b8a92222/5,Sikt,OWNER
2627,978,20,https://surveybanken.sikt.no/en/study/61b09df4-48ba-48fe-abeb-1fb22a61243e/9,Sikt,OWNER
2628,979,20,https://surveybanken.sikt.no/en/study/8f071180-7d9c-4bb2-b2df-5b0cb0a58d78/9,Sikt,OWNER
2629,980,20,https://surveybanken.sikt.no/en/study/419e5028-1b56-4699-b1e4-8c4ae270a42a/4,NSD - Norwegian Centre for Research Data,OWNER
2630,981,20,https://surveybanken.sikt.no/en/study/83cbe819-f590-40a5-b84b-73bdd35c8bec/6,NSD - Norwegian Centre for Research Data,OWNER
2631,982,20,https://surveybanken.sikt.no/en/study/5cc49849-767f-4ef1-8c28-75280797b36b/10,Sikt,OWNER
2632,983,20,https://surveybanken.sikt.no/en/study/9b573497-8031-43d0-9038-cf5f9173fcd2/6,NSD - Norwegian Centre for Research Data,OWNER
2633,984,20,https://surveybanken.sikt.no/en/study/3778dc69-c641-4e94-86ca-07aafe6cdb32/5,NSD - Norwegian Centre for Research Data,OWNER
2634,985,20,https://surveybanken.sikt.no/en/study/ee63f17d-9d8d-4a33-a974-9d0a92f8d2a6/5,NSD - Norwegian Centre for Research Data,OWNER
2635,986,20,https://surveybanken.sikt.no/en/study/df06dd6c-4ece-4a09-bd60-2880bf05f7d2/6,NSD - Norwegian Centre for Research Data,OWNER
2636,987,20,https://surveybanken.sikt.no/en/study/019bd76c-83f9-4584-8096-335b26a08e4b/6,NSD - Norwegian Centre for Research Data,OWNER
2637,988,20,https://surveybanken.sikt.no/en/study/d0085743-5fac-47cb-bf63-db4eca80be7d/8,NSD - Norwegian Centre for Research Data,OWNER
2638,989,20,https://surveybanken.sikt.no/en/study/d6af4186-a9ac-459a-962a-4fedda4b8870/8,NSD - Norwegian Centre for Research Data,OWNER
2639,990,20,https://surveybanken.sikt.no/en/study/558db351-b262-4eb0-99e8-f9bd049de2bc/8,NSD - Norwegian Centre for Research Data,OWNER
2640,991,20,https://surveybanken.sikt.no/en/study/7c90dc58-3d12-48a1-a446-5413b0df178d/5,Sikt,OWNER
2641,992,20,https://surveybanken.sikt.no/en/study/06361c8d-53ed-492a-bdb0-cd8ea024e95e/10,Sikt,OWNER
2642,993,20,https://surveybanken.sikt.no/en/study/ae4c26df-3330-4cc3-8533-06857fec5bdd/6,Sikt,OWNER
2643,994,20,https://surveybanken.sikt.no/en/study/8b15ddb9-1a77-4c91-86d3-44550c3168f3/5,NSD - Norwegian Centre for Research Data,OWNER
2644,996,20,https://surveybanken.sikt.no/en/study/a008d986-c35e-42f3-9d6f-124e2b1c66b4/10,Sikt,OWNER
2645,997,20,https://surveybanken.sikt.no/en/study/be41e7a5-802f-4b6e-9439-de986f103095/6,NSD - Norwegian Centre for Research Data,OWNER
2646,998,20,https://surveybanken.sikt.no/en/study/546cd41f-725b-4a01-bc27-dccab237e2e0/8,Sikt,OWNER
2647,999,20,https://surveybanken.sikt.no/en/study/b7eb712d-c86d-47e6-98b4-3cbf3c97773e/6,NSD - Norwegian Centre for Research Data,OWNER
2648,1000,20,https://surveybanken.sikt.no/en/study/801ca703-6e98-4884-a449-ae82a380e102/6,NSD - Norwegian Centre for Research Data,OWNER
2649,1001,20,https://surveybanken.sikt.no/en/study/bb98cc03-94bf-493a-b5f6-533f09fc3a07/6,NSD - Norwegian Centre for Research Data,OWNER
2650,1002,20,https://surveybanken.sikt.no/en/study/48ecf900-5d6c-40de-9ea6-ea923e84f3aa/6,NSD - Norwegian Centre for Research Data,OWNER
2651,1003,20,https://surveybanken.sikt.no/en/study/4c47ca00-234e-4d05-8440-ff33cc2dc0d2/5,NSD - Norwegian Centre for Research Data,OWNER
2652,1004,20,https://surveybanken.sikt.no/en/study/f50ca9d8-5e90-43a4-ae05-eff2790f521b/9,Sikt,OWNER
2653,1005,20,https://surveybanken.sikt.no/en/study/00ebc689-0e51-4fbd-98dc-eb28db1026a5/7,Sikt,OWNER
2654,1006,20,https://surveybanken.sikt.no/en/study/b75f31e4-b3bd-42bb-a3a8-859dfee69d2b/9,Sikt,OWNER
2655,1007,20,https://surveybanken.sikt.no/en/study/f18ecdcc-21c0-4e9c-b7c7-78179f3d3e83/5,NSD - Norwegian Centre for Research Data,OWNER
2656,1008,20,https://surveybanken.sikt.no/en/study/3a695c90-7b76-47ea-9793-e7c9f92e5f6f/6,NSD - Norwegian Centre for Research Data,OWNER
2657,1009,20,https://surveybanken.sikt.no/en/study/4404fc9c-9fcc-4afe-b211-9bd136164979/6,NSD - Norwegian Centre for Research Data,OWNER
2658,1010,20,https://surveybanken.sikt.no/en/study/61ce9413-c807-4947-b6ae-9aee07762064/6,NSD - Norwegian Centre for Research Data,OWNER
2659,1011,20,https://surveybanken.sikt.no/en/study/6551a634-63b7-4ae9-aa28-fb8cc3278054/6,NSD - Norwegian Centre for Research Data,OWNER
2660,1012,20,https://surveybanken.sikt.no/en/study/e21a6765-e858-426c-a9ac-efa6d339343b/9,Sikt,OWNER
2661,1013,20,https://surveybanken.sikt.no/en/study/46776437-6732-4e93-9a22-bd316b34cf99/10,Sikt,OWNER
2662,1015,20,https://surveybanken.sikt.no/en/study/a9027038-c192-40ab-bafd-11f42433a0c1/9,Sikt,OWNER
2663,1016,20,https://surveybanken.sikt.no/en/study/5a98a145-78a6-4809-85c1-312d002e738b/4,NSD - Norwegian Centre for Research Data,OWNER
2664,1017,20,https://surveybanken.sikt.no/en/study/5c966bdf-5b44-4856-abe6-e4534e673b58/4,NSD - Norwegian Centre for Research Data,OWNER
2665,1018,20,https://surveybanken.sikt.no/en/study/7ce4c0c5-0a1d-41e2-8873-a929b2e0a578/3,NSD - Norwegian Centre for Research Data,OWNER
2666,1019,20,https://surveybanken.sikt.no/en/study/e2d23737-eef6-4eb5-b11e-c59175feb2b5/4,NSD - Norwegian Centre for Research Data,OWNER
2667,1020,20,https://surveybanken.sikt.no/en/study/0b9845f2-6da7-49c5-a8b6-85695fd19255/5,NSD - Norwegian Centre for Research Data,OWNER
2668,1021,20,https://surveybanken.sikt.no/en/study/eaf567f7-a2de-4d59-b721-f543508cdf60/7,Sikt,OWNER
2669,1022,20,https://surveybanken.sikt.no/en/study/518e96ae-6c23-4960-a417-4f64e7d7e46d/5,NSD - Norwegian Centre for Research Data,OWNER
2670,1023,20,https://surveybanken.sikt.no/en/study/6bf76727-8edc-40a4-a98e-701ac864251c/5,NSD - Norwegian Centre for Research Data,OWNER
2671,1024,20,https://surveybanken.sikt.no/en/study/b13ecfa7-adcf-4b5b-89b3-b9f5e751cd40/5,NSD - Norwegian Centre for Research Data,OWNER
2672,1025,20,https://surveybanken.sikt.no/en/study/ccb2f45b-c177-4ad5-a84f-0e8280aa43ba/5,NSD - Norwegian Centre for Research Data,OWNER
2673,1026,20,https://surveybanken.sikt.no/en/study/34f49c43-0e81-48df-b2e1-bc0532cda6e3/10,Sikt,OWNER
2674,1027,20,https://surveybanken.sikt.no/en/study/a605616c-9779-4a26-8016-bc7f299d9c67/4,NSD - Norwegian Centre for Research Data,OWNER
2675,1028,20,https://surveybanken.sikt.no/en/study/245e7838-93ca-490c-a8d9-7288d7997217/3,NSD - Norwegian Centre for Research Data,OWNER
2676,1029,20,https://surveybanken.sikt.no/en/study/f26f4070-3dd9-47ce-8b76-2ed0eafe0556/3,NSD - Norwegian Centre for Research Data,OWNER
2677,1030,20,https://surveybanken.sikt.no/en/study/950c462b-de04-4e62-9af5-41fa264cc0a8/4,NSD - Norwegian Centre for Research Data,OWNER
2678,1031,20,https://surveybanken.sikt.no/en/study/63cdcf67-018f-4a52-b46d-40310b985589/4,NSD - Norwegian Centre for Research Data,OWNER
2679,1032,20,https://surveybanken.sikt.no/en/study/4ea88ef9-3cf9-42f1-9b5f-0fdd41dd92d3/6,Sikt,OWNER
2680,1033,20,https://surveybanken.sikt.no/en/study/4d899c0f-9feb-4a88-b9ae-0706f419b2c3/6,Sikt,OWNER
2681,1034,20,https://surveybanken.sikt.no/en/study/4cd37cbf-3655-4713-b5f0-3b98e3954fd8/6,Sikt,OWNER
2682,1035,20,https://surveybanken.sikt.no/en/study/2914b2a2-f33f-4aa3-8c43-ac243b85037a/6,Sikt,OWNER
2683,1036,20,https://surveybanken.sikt.no/en/study/8831962c-f4bd-4290-b952-f7f7267d6aca/7,Sikt,OWNER
2684,1037,20,https://surveybanken.sikt.no/en/study/4f145382-e614-46eb-b2d7-c6be59a779dd/13,Sikt,OWNER
2685,1038,20,https://surveybanken.sikt.no/en/study/081d50c3-68bf-41d2-aece-413ce079f028/4,NSD - Norwegian Centre for Research Data,OWNER
2686,1039,20,https://surveybanken.sikt.no/en/study/50590af6-0fb5-48e0-b284-4c46c9fa6566/3,Sikt,OWNER
2687,1040,20,https://surveybanken.sikt.no/en/study/dda939f9-eb0c-4582-8043-75b612b1baa9/11,Sikt,OWNER
2688,1041,20,https://surveybanken.sikt.no/en/study/2107722a-0761-445b-b809-f62d750be47b/11,Sikt,OWNER
2689,1042,20,https://surveybanken.sikt.no/en/study/8e4466d6-aeba-48e8-a6a0-961da4be034c/4,NSD - Norwegian Centre for Research Data,OWNER
2690,1044,20,https://surveybanken.sikt.no/en/study/feed9246-abc0-4465-9d83-8d25202940d9/7,Sikt,OWNER
2691,1045,20,https://surveybanken.sikt.no/en/study/33a13e3c-d676-4bc3-b9c5-4bd14eec80fb/7,Sikt,OWNER
2692,1046,20,https://surveybanken.sikt.no/en/study/dfa642ff-3820-4489-9247-11aa32fe834d/5,NSD - Norwegian Centre for Research Data,OWNER
2693,1047,20,https://surveybanken.sikt.no/en/study/7bed171c-149c-42f6-9882-dca43d5c68e0/4,NSD - Norwegian Centre for Research Data,OWNER
2694,1048,20,https://surveybanken.sikt.no/en/study/0235d655-02f5-43c4-bd36-b7b9a6bfe55c/4,NSD - Norwegian Centre for Research Data,OWNER
2695,1049,20,https://surveybanken.sikt.no/en/study/57a497d8-c14e-4ab3-8474-0a128b914c24/4,NSD - Norwegian Centre for Research Data,OWNER
2696,1050,20,https://surveybanken.sikt.no/en/study/6cb89be6-cd26-4a9e-90ba-32fe69ff199f/4,NSD - Norwegian Centre for Research Data,OWNER
2697,1051,20,https://surveybanken.sikt.no/en/study/f1de4f0e-562a-4752-a9fb-1c9f165ff3c2/7,Sikt,OWNER
2698,1052,20,https://surveybanken.sikt.no/en/study/1a6d6c91-1034-490c-9b09-ec916d25d66b/5,NSD - Norwegian Centre for Research Data,OWNER
2699,1053,20,https://surveybanken.sikt.no/en/study/8a901d4d-8597-4e25-9f96-a55a18f7348e/5,NSD - Norwegian Centre for Research Data,OWNER
2700,1054,20,https://surveybanken.sikt.no/en/study/e58ec636-7a4c-4c28-8520-dc8e175b0710/5,NSD - Norwegian Centre for Research Data,OWNER
2701,1055,20,https://surveybanken.sikt.no/en/study/b538b656-af6f-4e28-94d0-dc3c487caf88/5,NSD - Norwegian Centre for Research Data,OWNER
2702,1056,20,https://surveybanken.sikt.no/en/study/8636b3bd-6184-45ba-af0a-42204b8a2e81/4,NSD - Norwegian Centre for Research Data,OWNER
2703,1057,20,https://surveybanken.sikt.no/en/study/c45f95de-b064-4fb9-92cf-3e32e740c13a/3,NSD - Norwegian Centre for Research Data,OWNER
2704,1058,20,https://surveybanken.sikt.no/en/study/84a653cd-3c9e-4630-9ac6-b69c12f5768e/6,NSD - Norwegian Centre for Research Data,OWNER
2705,1059,20,https://surveybanken.sikt.no/en/study/e80d921b-eb4e-41ad-8781-e0fe3ee1b030/7,NSD - Norwegian Centre for Research Data,OWNER
2706,1060,20,https://surveybanken.sikt.no/en/study/45b57e7e-fbe4-4161-87cb-4af406bbead9/8,NSD - Norwegian Centre for Research Data,OWNER
2707,1061,20,https://surveybanken.sikt.no/en/study/97ba642f-2f89-417d-96e2-7bc27471f68e/7,NSD - Norwegian Centre for Research Data,OWNER
2708,1062,20,https://surveybanken.sikt.no/en/study/7f671593-c105-4437-baf0-23f58e7d7b22/3,NSD - Norwegian Centre for Research Data,OWNER
2709,1063,20,https://surveybanken.sikt.no/en/study/c41cc15a-7e5f-490f-8974-08844ed2c3c6/5,Sikt,OWNER
2710,1064,20,https://surveybanken.sikt.no/en/study/ba712428-d768-4a05-a116-dc25098c957d/10,Sikt,OWNER
2711,1065,20,https://surveybanken.sikt.no/en/study/51e51ee3-2ce3-4815-8569-1037b6f9e115/5,NSD - Norwegian Centre for Research Data,OWNER
2712,1066,20,https://surveybanken.sikt.no/en/study/5f719e8c-027b-4bd2-916f-4e8db11ec391/6,NSD - Norwegian Centre for Research Data,OWNER
2713,1067,20,https://surveybanken.sikt.no/en/study/b01a72e2-31ea-4799-be7b-f7e0954abd18/8,NSD - Norwegian Centre for Research Data,OWNER
2714,1068,20,https://surveybanken.sikt.no/en/study/d53cfe71-2188-4c62-b774-48d4a0874a21/5,NSD - Norwegian Centre for Research Data,OWNER
2715,1069,20,https://surveybanken.sikt.no/en/study/d95c4669-0dc1-4346-bb6b-de640711ee41/5,NSD - Norwegian Centre for Research Data,OWNER
2716,1070,20,https://surveybanken.sikt.no/en/study/6d1d82da-3168-4e20-beee-802ee2bb3c31/5,NSD - Norwegian Centre for Research Data,OWNER
2717,1071,20,https://surveybanken.sikt.no/en/study/df8baf50-4127-4146-bd8d-a60ccbf612c2/5,NSD - Norwegian Centre for Research Data,OWNER
2718,1072,20,https://surveybanken.sikt.no/en/study/d88d3cd5-07de-4bd4-b92f-8ae8ba09a122/7,Sikt,OWNER
2719,1073,20,https://surveybanken.sikt.no/en/study/f8e5d2aa-f7cf-4cd4-8cbd-0783ced9d479/13,Sikt,OWNER
2720,1074,20,https://surveybanken.sikt.no/en/study/c0a5dcf2-987f-4f94-b35a-0bb2af1aa64e/4,NSD - Norwegian Centre for Research Data,OWNER
2721,1075,20,https://surveybanken.sikt.no/en/study/22b53a2a-5e0f-48e4-afa3-441060135a2a/5,NSD - Norwegian Centre for Research Data,OWNER
2722,1076,20,https://surveybanken.sikt.no/en/study/8983630d-6362-4cd0-93cb-858c05df1885/3,NSD - Norwegian Centre for Research Data,OWNER
2723,1077,20,https://surveybanken.sikt.no/en/study/f9a40f43-83c6-4326-ba70-29861c13503b/6,Sikt,OWNER
2724,1079,20,https://surveybanken.sikt.no/en/study/a4559aaa-3b52-48b9-8a57-b637a118e4d3/6,NSD - Norwegian Centre for Research Data,OWNER
2725,1080,20,https://surveybanken.sikt.no/en/study/55a13a2d-fed5-4d83-8839-ce6ac8bb0b4e/6,NSD - Norwegian Centre for Research Data,OWNER
2726,1081,20,https://surveybanken.sikt.no/en/study/c047c695-5d2f-4ec4-9a95-f79e09375a1e/5,NSD - Norwegian Centre for Research Data,OWNER
2727,1082,20,https://surveybanken.sikt.no/en/study/54aedf0e-2d06-4e50-8eb4-575c4d485bfb/6,NSD - Norwegian Centre for Research Data,OWNER
2728,1083,20,https://surveybanken.sikt.no/en/study/3607bf96-2ba8-4e14-85d2-20413b5ea65f/6,Sikt,OWNER
2729,1084,20,https://surveybanken.sikt.no/en/study/34257b88-3492-4081-b289-433b3b316efb/6,Sikt,OWNER
2730,1085,20,https://surveybanken.sikt.no/en/study/83e8eac5-a0a7-4581-84c2-c5aa7acde715/6,Sikt,OWNER
2731,1086,20,https://surveybanken.sikt.no/en/study/76a85d4a-9e1e-4726-8da9-892e3295c6fe/6,Sikt,OWNER
2732,1087,20,https://surveybanken.sikt.no/en/study/fe0f56fc-ff18-4439-89bc-494a9b5a66bc/7,Sikt,OWNER
2733,1088,20,https://surveybanken.sikt.no/en/study/ba66d66e-8149-43c3-b7fc-d6334f696939/4,NSD - Norwegian Centre for Research Data,OWNER
2734,1089,20,https://surveybanken.sikt.no/en/study/b266c89a-c8df-4eb7-98b6-5d2b01f1ae72/6,Sikt,OWNER
2735,1090,20,https://surveybanken.sikt.no/en/study/b23852b0-001b-405e-9195-aac1899efd31/3,NSD - Norwegian Centre for Research Data,OWNER
2736,1091,20,https://surveybanken.sikt.no/en/study/02ca4759-7d09-43d1-b971-5097be66f706/7,Sikt,OWNER
2737,1092,20,https://surveybanken.sikt.no/en/study/53149b98-4996-4862-9155-9d22b3fd781c/9,Sikt,OWNER
2738,1093,20,https://surveybanken.sikt.no/en/study/ab917457-eee3-4326-bef0-cdd17c292966/5,NSD - Norwegian Centre for Research Data,OWNER
2739,1094,20,https://surveybanken.sikt.no/en/study/917cf505-6b9d-4189-8209-4e4ad99d70a5/9,Sikt,OWNER
2740,1095,20,https://surveybanken.sikt.no/en/study/d851cf3d-0ff5-45ee-8fff-cf88770931b1/7,NSD - Norwegian Centre for Research Data,OWNER
2741,1096,20,https://surveybanken.sikt.no/en/study/7ae09902-7c1a-4fb0-bf53-3a21a8f36b5d/6,NSD - Norwegian Centre for Research Data,OWNER
2742,1097,20,https://surveybanken.sikt.no/en/study/63e6f1fd-2370-4950-a8e2-a5d6c4c02d2c/5,NSD - Norwegian Centre for Research Data,OWNER
2743,1098,20,https://surveybanken.sikt.no/en/study/ad4fdb65-2f83-45fd-8ccc-1f66a743db99/3,NSD - Norwegian Centre for Research Data,OWNER
2744,1099,20,https://surveybanken.sikt.no/en/study/ab30d49c-488b-4be9-9e55-517b758821fb/4,NSD - Norwegian Centre for Research Data,OWNER
2745,1100,20,https://surveybanken.sikt.no/en/study/b9ab27eb-d559-4ae8-8428-9e7bdbc5df8b/4,NSD - Norwegian Centre for Research Data,OWNER
2746,1101,20,https://surveybanken.sikt.no/en/study/bda3422f-27b6-4df6-b6d9-75506de5a057/4,NSD - Norwegian Centre for Research Data,OWNER
2747,1102,20,https://surveybanken.sikt.no/en/study/2da1c140-b706-4bd2-9d0d-d874ca74ae0b/4,NSD - Norwegian Centre for Research Data,OWNER
2748,1103,20,https://surveybanken.sikt.no/en/study/2a8f72cc-334d-4bff-8193-3975eceb3504/5,NSD - Norwegian Centre for Research Data,OWNER
2749,1104,20,https://surveybanken.sikt.no/en/study/940b90bb-0ded-4a36-be81-4390b8613c27/5,NSD - Norwegian Centre for Research Data,OWNER
2750,1105,20,https://surveybanken.sikt.no/en/study/01badd97-7d66-4894-9fde-92971e57b054/5,NSD - Norwegian Centre for Research Data,OWNER
2751,1106,20,https://surveybanken.sikt.no/en/study/f3ed40eb-e62f-4992-98ec-e79711fd662f/5,NSD - Norwegian Centre for Research Data,OWNER
2752,1107,20,https://surveybanken.sikt.no/en/study/378a08e0-c708-424d-912b-3deb6e5efc5e/6,Sikt,OWNER
2753,1108,20,https://surveybanken.sikt.no/en/study/9371fda4-6cc1-4d7e-bcd2-a88af8b1a87b/7,Sikt,OWNER
2754,1109,20,https://surveybanken.sikt.no/en/study/3987b994-f5a5-43e0-b6a8-2129fd2085a8/4,NSD - Norwegian Centre for Research Data,OWNER
2755,1110,20,https://surveybanken.sikt.no/en/study/b3763085-c516-49d0-ac29-d44960a1c041/5,NSD - Norwegian Centre for Research Data,OWNER
2756,1111,20,https://surveybanken.sikt.no/en/study/613b5a51-060f-4c5e-b69c-2e26cf66389b/7,Sikt,OWNER
2757,1112,20,https://surveybanken.sikt.no/en/study/5f700445-d3df-47f2-b2d0-46d5ff5f1f18/4,NSD - Norwegian Centre for Research Data,OWNER
2758,1113,20,https://surveybanken.sikt.no/en/study/3e765e42-8737-428e-8b23-88ebe7d8cc2b/3,NSD - Norwegian Centre for Research Data,OWNER
2759,1114,20,https://surveybanken.sikt.no/en/study/0e27d736-2de0-40e9-8c98-ff06d67911cf/3,NSD - Norwegian Centre for Research Data,OWNER
2760,1115,20,https://surveybanken.sikt.no/en/study/69121913-cef9-4cea-afad-37bb7a0345a3/4,NSD - Norwegian Centre for Research Data,OWNER
2761,1116,20,https://surveybanken.sikt.no/en/study/2e7c0c9d-cfd7-46f9-b45a-5451b6cf7184/3,NSD - Norwegian Centre for Research Data,OWNER
2762,1117,20,https://surveybanken.sikt.no/en/study/1712d316-a442-40ba-8890-b76ab88ac0b8/5,NSD - Norwegian Centre for Research Data,OWNER
2763,1118,20,https://surveybanken.sikt.no/en/study/c7f58f15-c905-4149-ada5-a20ac7354124/4,NSD - Norwegian Centre for Research Data,OWNER
2764,1119,20,https://surveybanken.sikt.no/en/study/e9afb427-e725-4f5b-a18e-9d31113da7d2/5,NSD - Norwegian Centre for Research Data,OWNER
2765,1120,20,https://surveybanken.sikt.no/en/study/bdf26f73-18a8-4a0d-9200-9502dcb51eb5/5,NSD - Norwegian Centre for Research Data,OWNER
2766,1121,20,https://surveybanken.sikt.no/en/study/c4eec6c0-79be-4a68-a163-c51023f2ec12/7,Sikt,OWNER
2767,1122,20,https://surveybanken.sikt.no/en/study/6c32e3c2-1886-49eb-9dab-a73ba3dab635/8,Sikt,OWNER
2768,1123,20,https://surveybanken.sikt.no/en/study/55292951-f6d2-4320-a641-7341d25c33ac/4,NSD - Norwegian Centre for Research Data,OWNER
2769,1124,20,https://surveybanken.sikt.no/en/study/1f62c0be-5144-426d-8b02-81a9c102ac1d/4,NSD - Norwegian Centre for Research Data,OWNER
2770,1125,20,https://surveybanken.sikt.no/en/study/3480dd86-b8f2-4f8f-aeec-3f0398abb5c7/7,Sikt,OWNER
2771,1126,20,https://surveybanken.sikt.no/en/study/2489fd79-22df-4bc1-a1bb-d589d9ba7978/9,Sikt,OWNER
2772,1127,20,https://surveybanken.sikt.no/en/study/91714b06-e8f3-4328-8065-0a599e81b997/8,Sikt - Norwegian Agency for Shared Services in Education and Research,OWNER
2773,1128,20,https://surveybanken.sikt.no/en/study/58cc5975-e0af-4497-a2ed-75e65e991431/3,NSD - Norwegian Centre for Research Data,OWNER
2774,1129,20,https://surveybanken.sikt.no/en/study/fb9bc3bb-b2f0-4293-958e-2c4e78da0f76/6,Sikt,OWNER
2775,1130,20,https://surveybanken.sikt.no/en/study/dead905e-3cd2-48a9-9010-0fa2fc5e6492/5,Sikt,OWNER
2776,1131,20,https://surveybanken.sikt.no/en/study/17616563-0ec0-4c1e-878f-2df6415482be/6,Sikt,OWNER
2777,1132,20,https://surveybanken.sikt.no/en/study/a0927158-e271-4416-8f6b-47e757bd6481/7,Sikt,OWNER
2778,1133,20,https://surveybanken.sikt.no/en/study/450a8aa1-4913-4b18-bd77-fec5e52c26b2/6,Sikt,OWNER
2779,1134,20,https://surveybanken.sikt.no/en/study/04608e03-ce21-4011-9a11-2915d1273f36/9,Sikt,OWNER
2780,1136,20,https://surveybanken.sikt.no/en/study/5b916d8a-7cac-49f5-b177-70f2ebddb3d0/5,NSD - Norwegian Centre for Research Data,OWNER
2781,1137,20,https://surveybanken.sikt.no/en/study/1ada648a-59fa-4094-b0a9-44681067d686/5,NSD - Norwegian Centre for Research Data,OWNER
2782,1138,20,https://surveybanken.sikt.no/en/study/719ed0fd-2272-4151-b238-5a7c25e85027/4,NSD - Norwegian Centre for Research Data,OWNER
2783,1139,20,https://surveybanken.sikt.no/en/study/0c05ce83-7ff4-4d19-9780-cb73d0399621/5,NSD - Norwegian Centre for Research Data,OWNER
