id,project_id,repository_id,repository_url,project_url,file_name,file_type,status
507,507,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2755,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
508,508,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2759,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
509,509,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1293,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
510,510,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2291,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
511,511,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2882,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
512,512,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3403,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
513,513,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4012,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
514,514,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2173,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
515,515,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3299,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
516,516,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3367,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
517,517,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2151,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
518,518,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2506,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
519,519,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2371,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
520,520,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2739,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
521,521,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1090,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
522,522,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3998,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
523,523,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2749,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
524,524,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3360,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
525,525,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2883,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
526,526,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2747,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
527,527,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2752,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
528,528,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2059,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
529,529,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2693,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
530,530,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2141,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
531,531,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3426,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
532,532,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3603,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
533,533,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3351,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
534,534,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2764,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
535,535,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3343,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
536,536,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3524,FSD3524.zip,zip,FAILED_LOGIN_REQUIRED
537,537,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3411,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
538,538,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2784,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
539,539,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1304,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
540,540,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3282,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
541,541,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2426,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
542,542,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2394,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
543,543,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2203,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
544,544,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1005,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
545,545,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2172,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
546,546,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3019,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
547,547,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3294,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
548,548,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3361,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
549,549,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3514,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
550,550,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2518,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
551,551,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1015,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
552,552,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2471,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
553,553,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2716,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
554,554,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2403,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
555,555,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3619,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
556,556,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2965,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
557,557,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4013,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
558,558,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/1839198c-7f48-4762-acf4-a8e52c9d031b/29,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
559,559,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/19c53d74-36f2-4b45-a624-1790f817a808/10,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
560,560,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/724e3e33-8bf6-427c-8dd6-9a7ee9e35158/13,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
561,561,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/fabe9355-e9f8-4f8b-9366-d08900f219d6/4,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
562,562,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/39c1f667-17c2-475b-9333-846f59666e32/16,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
563,563,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/8ed7ee67-f1e3-4a3b-96cc-3684dbdb8318/8,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
564,564,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/d5323d5f-2d7d-4e45-aef0-0a5263518656/22,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
565,565,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/ae6282da-a890-4546-b2b7-b1f214a508b7/7,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
566,566,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/c149e642-f75a-43bc-b678-c8a0b0e4e738/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
567,567,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/c279bf89-8042-4f2d-b079-5c26b670de43/11,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
568,568,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/66bd474b-5a19-475d-ab11-e896567809a2/11,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
569,569,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/d78856d8-add5-46ec-92ca-1e0e6e8c3bb9/5,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
570,570,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/aefbafcf-8218-4efe-82bc-8c375f128d6f/8,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
571,571,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/13ef9fbe-4c23-42e9-9dda-866ed52d6509/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
572,572,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/df2c9cc1-9e4d-4a5c-914c-35df70c33c92/8,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
573,573,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/38fae6fe-ab79-43bf-b712-b9aaf8f4aa6c/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
574,574,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/bc21992f-9ca4-44d3-bcfb-24aa6ac2fc9e/7,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
575,575,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/c4e7c0ca-c140-407f-b789-9a3ae2802ea9/9,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
576,576,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/49e6cb57-401a-4996-9b32-16f26ed02d65/5,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
577,577,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/9ee929f2-6bfc-4a3a-a9af-76a83a38eb29/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
578,578,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/ca814b20-0ddf-40d5-800d-78b35d4455eb/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
579,579,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/142488f6-6ec3-419e-826f-e9ef3b304966/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
580,580,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/00a68742-8bf8-4fd1-8093-913e53c33133/8,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
581,581,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/58d3fd4a-636f-4c4b-9132-2e206dff90c7/9,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
582,582,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/d5281063-8453-4332-ae9f-4e25bd2e4965/8,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
583,583,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/58118d01-f302-4d0c-aa20-565ac24c5623/7,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
584,584,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/d03a70f3-9668-4c95-aa9a-584d4ecf3fea/7,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
585,585,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/ca53363c-6fc3-498a-a2fb-0a732322ee22/7,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
586,586,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/265e97a7-6528-4987-8727-3014af6fe2ee/9,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
587,587,20,https://sikt.no/en/find-data,https://surveybanken.sikt.no/en/study/39019eec-e8ea-4cce-9a39-c906a70a2e07/6,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
